,noise_avg,context,trial,noise,ignore,single,optimal
21,0.1,-0.1,21,0.09290319695599776,0.3699646392921557,0.07210028618450369,0.0998210055689534
22,0.1,-0.7,22,0.1530961625147507,0.2181076978437324,0.0007455223218634997,0.012586838055889825
23,0.1,-0.7,23,-0.11366519765752912,0.1710808004439095,0.008586515797713875,0.0025293807882816478
24,0.1,-0.7,24,-0.10855864065464389,0.03737287808970174,0.0056511028014643635,0.002743291315762088
25,0.1,0.1,25,-0.07613691027769091,0.6475654103869847,0.1593813105879153,0.10817957611876604
26,0.1,-0.5,26,0.1203636927694106,0.17565172180667343,0.03738090104934987,0.050369754164961644
27,0.1,-0.7,27,-0.05763373943069059,0.051174834240498734,0.002883988021729693,0.007552479336872696
28,0.1,0.5,28,-0.030428860061976343,0.9073805788663003,0.4513723814064639,0.5373690493725947
29,0.1,-0.5,29,-0.0009478676014887122,0.1001994820766941,0.012368626461899424,0.11111107779085909
30,0.1,-0.5,30,-0.10394174572852254,0.059254125302536036,0.015026195457801103,0.03758550296592766
31,0.1,-0.7,31,0.07979541387094251,0.04280226448282614,0.003084073417352006,0.004298943861765766
32,0.1,0.1,32,-0.07808480485153271,0.5396462498147307,0.18643023810277456,0.13036191182979243
33,0.1,0.7,33,-0.14779300776175364,0.9573871382088537,0.7312920969170903,0.606187748621261
34,0.1,0.3,34,0.1841897070982339,0.6964420004688631,0.9486272557125499,0.9397927915129776
35,0.1,-0.1,35,-0.05579355895123094,0.31443347749181455,0.84894863102105,0.7946707632554167
36,0.1,0.7,36,0.13132620258818198,0.9833550724057308,0.995179230090442,0.9765728146294056
37,0.1,0.3,37,-0.019794965317080235,0.7868287989465097,0.9669681759106725,0.9657170871720464
38,0.1,0.5,38,-0.07022724515652254,0.888915349591881,0.9830335773203243,0.9956933831718162
39,0.1,-0.1,39,0.11032665463665192,0.48650206725312484,0.906980318530269,0.8416781474794744
40,0.1,0.1,40,0.059644528663673195,0.605925872629797,0.932068008873243,0.8361012021342402
41,0.1,0.5,41,0.06663265292925966,0.9060839369704993,0.9902313368313427,0.9688861271595278
42,0.1,0.5,42,-0.040127172584271675,0.8772034459301862,0.9866184506685528,0.9825187256523861
43,0.1,0.1,43,0.20094886854672575,0.4808714299207909,0.9089103617152525,0.9568452984269732
44,0.1,0.5,44,-0.15781491023349228,0.9856321765238322,0.9860658533517735,0.9723233200656081
45,0.1,-0.1,45,-0.1303800162616353,0.3834630598415369,0.7696389178442006,0.8883928350014023
46,0.1,0.1,46,0.27583984655771726,0.5322424871888145,0.9613152175499773,0.8211322019527343
47,0.1,0.1,47,-0.03967692741770588,0.6079888224141671,0.9353928367646851,0.8231129013423649
48,0.1,0.1,48,0.10316361745343437,0.533579231731868,0.9591295759533324,0.8234885010288377
49,0.1,-0.5,49,-0.02063206640436308,0.09744535166227504,0.48464541318540727,0.2357957469239613
50,0.1,-0.1,50,-0.1593361263505654,0.4835506123363228,0.08007224450355536,0.08573485708470217
51,0.1,0.3,51,0.033071806619632674,0.7834889286279778,0.29953505229999294,0.4518946883437237
52,0.1,-0.1,52,-0.02618905548887401,0.3641112366483353,0.07421726891061556,0.36513152858917197
53,0.1,0.5,53,-0.10263720096041828,0.8974768393993962,0.5820659346957059,0.9218156954802206
54,0.1,-0.1,54,0.1266393533024204,0.12184211855097664,0.9276644593995734,0.7184892528532683
55,0.1,-0.1,55,-0.00022404922488739412,0.39228277867929023,0.8533042475527131,0.5725882595671914
56,0.1,-0.1,56,-0.2541951955657985,0.4505725845852211,0.8708714332712016,0.4406072165760104
57,0.1,-0.1,57,-0.18743522321483375,0.42327703667536776,0.9612849021401791,0.18374941737115055
58,0.1,-0.5,58,-0.07089320551166825,0.110508523007893,0.42155943203366314,0.0312944716991064
59,0.1,0.3,59,0.09725341183860937,0.7607308625978298,0.3009420403404051,0.24913685980603706
60,0.1,0.1,60,0.001087072665563006,0.6073869299857285,0.14664322832430796,0.3980282237172206
61,0.1,0.7,61,-0.12216572883404356,0.9535970919904863,0.8128450448870507,0.7911045628015908
62,0.1,0.3,62,0.10710767195948007,0.7233591066846774,0.9433217226074206,0.890540209846136
63,0.1,0.3,63,0.03841019758670221,0.8139391611284977,0.9708930727611496,0.9282005996256286
64,0.1,0.5,64,0.1262777924029149,0.9141699911471138,0.9958994424083346,0.9922066554489795
65,0.1,-0.1,65,-0.012554703521534,0.38408632458018377,0.8473441149447545,0.8449985988243539
66,0.1,0.3,66,0.04102090536638757,0.778816167386672,0.9591538096076565,0.930308672870183
67,0.1,0.5,67,-0.07652279729822692,0.9380561483250787,0.991786639476309,0.9759077980613602
68,0.1,-0.1,68,-0.09377502605609804,0.357614945996913,0.8770505094124368,0.8185474865415913
69,0.1,0.1,69,-0.019660026136267758,0.5833896326480672,0.9270073260936834,0.8246175271949346
70,0.1,-0.1,70,-0.09421570024975919,0.3959600726651217,0.8656297324269926,0.6392064101854388
71,0.1,0.7,71,-0.0035564838085578817,0.9554992416963295,0.994699938264531,0.9708543022857683
72,0.1,-0.1,72,-0.163436720139239,0.14303383687674415,0.8467182385501765,0.8635793805510008
73,0.1,0.5,73,0.05225966722878657,0.8702635582438162,0.991246242029723,0.9349165408432284
74,0.1,-0.1,74,0.21363508652209418,0.42867277701237755,0.9071708722889346,0.7077395164459388
75,0.1,-0.1,75,-0.04987037815291276,0.376349197245116,0.852508631953681,0.512119791759855
76,0.1,0.5,76,0.13732144313105232,0.908024450943104,0.9582384760596119,0.9672419669377694
77,0.1,0.5,77,0.04133328841824503,0.9026423771622607,0.9921434369505745,0.9839012308064684
78,0.1,0.3,78,0.04935022804857087,0.8012735380648581,0.9670384526830526,0.9642526337126548
79,0.1,0.3,79,0.1060321326449632,0.8346596890141735,0.9656411837266865,0.9628595422846081
80,0.1,0.5,80,0.10724025846544286,0.8804059416011646,0.9817679341749096,0.9703099580925505
81,0.1,0.1,81,0.07140469505814939,0.6000538473499364,0.9287041184750638,0.9210669949839837
82,0.1,-0.3,82,0.20154054676967298,0.4156227383551488,0.5289889475840275,0.7007984957558957
83,0.1,-0.1,83,0.13659603565631412,0.6015751067716228,0.8699342637247701,0.621761441865398
84,0.1,-0.3,84,-0.07480895994356267,0.1479240108399939,0.7005649136964119,0.2808302640485281
85,0.1,0.3,85,-0.15867308108536965,0.7852302921297603,0.985768855707198,0.8028657895087135
86,0.1,-0.1,86,-0.07193384666916552,0.4732242315817971,0.8424008731354885,0.6876632900149575
87,0.1,0.5,87,0.06170857249401154,0.8972175966165318,0.9933658176603208,0.9530724157460213
88,0.1,0.1,88,-0.04087397906261327,0.6142965042429789,0.9224473910028708,0.9262536671789384
89,0.1,-0.1,89,0.09095624798517009,0.3581142926443238,0.8487831007020626,0.7684196263120181
90,0.1,0.3,90,0.17030783923793988,0.9308335935559582,0.9234804126879649,0.9538097089297163
91,0.1,0.3,91,0.09283313543648282,0.7477747598470139,0.9738060771187435,0.9405172584530189
92,0.1,0.3,92,-0.12146093140741339,0.7947522816691416,0.9725240127324104,0.9660305920563054
93,0.1,0.1,93,-0.0024135963122863834,0.6083279086913986,0.9333965345812806,0.914435492766291
94,0.1,0.3,94,0.15484721773218932,0.7988493806702642,0.985321558367142,0.9022506655532024
95,0.1,-0.9,95,0.06552925941593789,0.027429705142099484,0.3421265122273305,0.11916452673846294
96,0.1,-0.3,96,0.006544098884232157,0.20815565505250014,0.02919960285481611,0.06358948547896136
97,0.1,-0.7,97,-0.00970621694732374,0.04577044665954902,0.005480606641123715,0.008850108477484665
98,0.1,-0.5,98,0.016650281696808742,0.10005838350901958,0.011833390431946367,0.014721339088001745
99,0.1,-0.3,99,-0.22115192563879071,0.33092814237878637,0.05229791970206295,0.022971948397896888
100,0.1,0.3,100,0.06660488195165092,0.7435240614282925,0.4147269259116549,0.40822089374391396
101,0.1,0.1,101,-0.017638978465408475,0.5985269218909814,0.1510786446618289,0.5279131020391199
102,0.1,0.1,102,-0.002813229224899461,0.6065889948963625,0.14618166717279665,0.6272176145107219
103,0.1,0.3,103,0.03100968824997785,0.8045350112929321,0.34928018050128923,0.845704803334504
104,0.1,0.3,104,0.06663891427713127,0.8552207829127824,0.34582775115603315,0.9317252574923784
105,0.1,0.1,105,0.07782324657239387,0.49451274643283266,0.11827616018120174,0.9214843952310123
106,0.1,0.5,106,0.10693744886527533,0.9566026675859904,0.7470164834814519,0.9646457773079112
107,0.1,0.3,107,-0.000717957646219043,0.788881386087372,0.9710460773747246,0.9621077597569422
108,0.1,0.3,108,0.049459019688353645,0.7844972331210766,0.9701391291300037,0.943774763661665
109,0.1,0.3,109,0.01483204607482839,0.7822423179135982,0.9734551501572539,0.9574981931695311
110,0.1,0.5,110,0.037486180179868704,0.8659010918255474,0.9880743809563161,0.9852115666088287
111,0.1,0.5,111,-0.0955642778330096,0.8271457582302154,0.9750495831414392,0.9832798920310073
112,0.1,0.7,112,0.09171240124605554,0.9575501516619901,0.9940017316734796,0.9912640328698202
113,0.1,0.5,113,0.09089925576357155,0.8568486607439142,0.9921721296301165,0.9908448978080573
114,0.1,0.1,114,0.1580172225860032,0.8307574239209037,0.9165483232330122,0.9173230112321938
115,0.1,-0.1,115,0.03411663486979418,0.39266208795049223,0.8684865727860209,0.7590686829957276
116,0.1,0.1,116,-0.12893344989831376,0.6312737005745956,0.8614421443475824,0.7866491700087052
117,0.1,-0.5,117,-0.04005915745328277,0.12190781161355144,0.4654551980380888,0.29464123244760615
118,0.1,-0.1,118,-0.1451971991670056,0.34682049465749026,0.1376066100204824,0.22046031420250717
119,0.1,-0.3,119,-0.08967735879393408,0.17698667360988274,0.03871104847614376,0.08573874606125703
120,0.1,-0.3,120,0.05615740657741994,0.23485909617326756,0.022594133811225298,0.06041554075445372
121,0.1,-0.3,121,0.08743080530049546,0.16606211638983573,0.0545726097612698,0.06411126958331553
122,0.1,-0.1,122,0.15514382748050937,0.5923557573411101,0.0680558253130538,0.2070864476754888
123,0.1,0.1,123,0.25983912137496956,0.894900399545066,0.3915721593072937,0.5116509495204877
124,0.1,0.1,124,-0.0678325785896712,0.6169511931162268,0.10116401186546232,0.6564168472170666
125,0.1,-0.3,125,0.07703287846156759,0.2437086697674603,0.03994388449504701,0.3333350642382721
126,0.1,0.3,126,0.1020043346894358,0.794822364877889,0.24937208351914525,0.5784624094197205
127,0.1,0.5,127,0.10346858261242764,0.9696173783759945,0.7526468455900834,0.957129765684374
128,0.1,0.3,128,0.10429615834116918,0.9177085583723349,0.9773190304433879,0.9697109597734144
129,0.1,-0.3,129,0.06199885169155459,0.23579523029102656,0.7058771543048118,0.7217220498617536
130,0.1,0.1,130,-0.041756391081861854,0.6195511977520322,0.9390452810231004,0.7727164550298443
131,0.1,-0.1,131,-0.13844010202908422,0.3348514277361545,0.8468308647463773,0.6602301218799583
132,0.1,-0.3,132,-0.03361094326108224,0.1965491669297777,0.6631978930010894,0.3209023474925398
133,0.1,-0.5,133,-0.08174755080802107,0.06506053299252866,0.5705835984402127,0.050550091368195174
134,0.1,0.9,134,-0.10315271060967733,0.9819847401861066,0.9977843366024306,0.9849252096161277
135,0.1,0.1,135,-0.18038417943376472,0.8371493793306214,0.8360932855957944,0.9168617022466935
136,0.1,-0.1,136,-0.07082417709403332,0.3347167100155136,0.8440663720974191,0.6361905705482671
137,0.1,0.1,137,0.0752775858519179,0.6110184633478211,0.9137229607719057,0.729085868533064
138,0.1,0.3,138,-0.05450186275257121,0.7869668801919694,0.9768327814446655,0.8935590115329969
139,0.1,0.3,139,-0.03027173060473026,0.7693896134694332,0.973213969361445,0.9360250943500052
140,0.1,-0.3,140,0.02880819059746985,0.20469894790168006,0.7056217732896085,0.5674955022421448
141,0.1,0.3,141,-0.12108363904440025,0.7927212744926084,0.9496072158091831,0.8335451695027313
142,0.1,0.3,142,0.19334809676136464,0.7895784395351381,0.899834555460618,0.9305728804690736
143,0.1,0.1,143,0.1463700653963705,0.539089284617787,0.9232875283221609,0.8788001067998246
144,0.1,0.1,144,-0.0013699075371057863,0.6096999654248036,0.9330509857584216,0.8640033050106132
145,0.1,-0.9,145,0.4317368687686751,0.19309294451712566,0.004648299157564832,0.049969688051253555
146,0.1,-0.9,146,-0.2916413347574972,0.03475276570499879,1.744879632165972e-05,0.00013453902122664098
147,0.1,-0.3,147,0.2461598907836002,0.05627967634296,0.048721979781157464,0.0900221617585847
148,0.1,0.5,148,0.06741767857863717,0.7924689216642902,0.32389237309195396,0.687002321658237
149,0.1,0.7,149,-0.019189738367725907,0.9552891219351936,0.7200354068596129,0.969239297519131
150,0.1,0.5,150,-0.06308457295975868,0.9173218696383523,0.9854249722108928,0.9891710752813127
151,0.1,0.1,151,-0.24263905938104713,0.31962710660467936,0.9392745578057732,0.43484497328417293
152,0.1,0.9,152,0.04168404430745989,0.9881625943683106,0.9986533763533535,0.9597363256269623
153,0.1,-0.3,153,0.07233526538361001,0.32817836344631296,0.7238926262625033,0.5941655509165013
154,0.1,0.5,154,0.12788208360106695,0.8631218418393859,0.9969867663075251,0.9290908339412736
155,0.1,-0.1,155,-0.14121822168046155,0.6261487379798563,0.9062787528133494,0.6887638730028792
156,0.1,1.0,156,0.02294078397976869,0.9862483429089097,0.9987963726147536,0.9942336102786413
157,0.1,0.5,157,0.04655599571266622,0.916233830163694,0.990280349025907,0.9953981742531628
158,0.1,0.5,158,0.1408387146357031,0.9873027708124993,0.9937806170324479,0.9946610204551631
159,0.1,0.3,159,-0.11119206659673425,0.7844923018508722,0.9716331527440751,0.9449041348784715
160,0.1,0.3,160,-0.01093211836880112,0.7894766270103888,0.9672605511920487,0.9534309921828494
161,0.1,-0.3,161,-0.022116692955052673,0.19458103301274804,0.7048672484776274,0.6158666156874056
162,0.1,0.1,162,0.13416422883057816,0.7753742392806229,0.9510855990622044,0.6709808528012519
163,0.1,-0.5,163,-0.1044927789909359,0.2536585851413769,0.48797181795079225,0.2697518184771929
164,0.1,0.7,164,-0.063296309936097,0.9424643021179279,0.7003726638526799,0.8797369108097991
165,0.1,-0.1,165,0.03764347417362759,0.38241998719929404,0.8667266801122128,0.7163007487572326
166,0.1,0.5,166,0.13317132167467213,0.8643908129279444,0.9983729997948901,0.975746503164146
167,0.1,0.3,167,-0.06651689181578181,0.7918493310405095,0.9639573419480004,0.9636977682562601
168,0.1,0.1,168,-0.10701465102386279,0.5859186815250568,0.927433644186939,0.9150839796779594
169,0.1,0.9,169,-0.019938401988614213,0.9839550260395605,0.9971525155859378,0.9959279829364887
170,0.1,-0.3,170,-0.1335046301374822,0.2836827154087954,0.7173761227054242,0.8233217428081057
171,0.1,0.5,171,-0.18341575031191504,0.8596423916581939,0.9690184679168304,0.9909117917380642
172,0.1,0.1,172,-0.13493257935764671,0.49861540381321284,0.9573157601186677,0.9587464540013144
173,0.1,0.3,173,0.044584922128869595,0.8203035272384416,0.9689073389664377,0.9675964226083978
174,0.1,-0.1,174,0.0467411259480601,0.4271905841143893,0.8639452073643735,0.8379023524977921
175,0.1,-0.1,175,0.04166356219237393,0.35763507693718516,0.848957560358935,0.7300880488604187
176,0.1,0.3,176,0.01450239308847917,0.7588182458822481,0.9696073181744916,0.8944217881051685
177,0.1,-0.3,177,-0.1691825418033193,0.06580308503905101,0.8333822790473393,0.6009185761638417
178,0.1,-0.5,178,0.0789508820827971,0.15531673488957845,0.5021142576755676,0.05195799802991801
179,0.1,-0.1,179,-0.02544573125426325,0.3635738170130936,0.8637105831459326,0.10426087962560741
180,0.1,-0.1,180,0.21816750028595466,0.33614218806346025,0.7854372793504875,0.13788567775579755
181,0.1,0.5,181,-0.08654843855519685,0.9341765046555105,0.9695499091059949,0.7585559682657997
182,0.1,-0.5,182,0.008778637711602711,0.09685172856831788,0.49538901192085766,0.21742612700118819
183,0.1,-0.7,183,-0.25317125087200976,0.033691148866603675,0.0031882868249417744,0.01829393345470286
184,0.1,-0.5,184,-0.046266754584221706,0.09486025691204587,0.009986704689323805,0.014753999513928815
185,0.1,-0.1,185,0.16714945256867947,0.350371474222479,0.0990896963949878,0.03632673959237824
186,0.1,-0.7,186,0.014666649861423334,0.0479731303608174,0.005751388183454296,0.007064206783275711
187,0.1,-0.5,187,0.06671282815893231,0.059289721238353035,0.011884381050063668,0.014726222741657021
188,0.1,-0.1,188,-0.08401065077892006,0.4084686750566191,0.0822360412122308,0.09357590251847828
189,0.1,-0.7,189,-0.06595311959355202,0.06489413396089622,0.003495265502903487,0.00705443838758865
190,0.1,-0.1,190,-0.07181631137943821,0.32354695458476235,0.08315138106996114,0.06824697229891351
191,0.1,-0.1,191,-0.1209519215487233,0.38550244266138894,0.04470325558840498,0.12057629250292887
192,0.1,0.1,192,0.03317703915511516,0.6177842902457202,0.150370566644671,0.28760160914586064
193,0.1,0.3,193,0.05569037239571977,0.787402740702514,0.2521405397473666,0.7024007649006627
194,0.1,0.3,194,-0.0784357125749024,0.7756447142191796,0.3558972586030666,0.7675656357595507
195,0.1,0.3,195,-0.057052773633373716,0.8045749283116385,0.29710227880201096,0.9110227120943712
196,0.1,-0.7,196,0.02120168509848381,0.045418591722756606,0.006206491452810517,0.21196923204834175
197,0.1,0.3,197,0.12077531563227273,0.7590301271883103,0.20499919262617283,0.5353355639992995
198,0.1,0.1,198,-0.24679958242438071,0.49730652837335065,0.13022960311181062,0.5293931988020766
199,0.1,0.3,199,-0.06631144416536984,0.7594066719946682,0.2526400043376931,0.7421935504093373
200,0.1,0.5,200,-0.03462833275365483,0.924696772689452,0.45168308665671686,0.9423622456774025
201,0.1,0.7,201,0.17758847575016398,0.7556794507022868,0.9785590299239343,0.9986010180318794
202,0.1,0.3,202,-0.013588068816885727,0.7692507548124137,0.969870351284634,0.9718868044620333
203,0.1,0.1,203,-0.05103541223277898,0.6036941357250786,0.932387127013468,0.8990521273491786
204,0.1,-0.3,204,0.05823480013517332,0.21269209799626054,0.7343218841145971,0.6591338177650804
205,0.1,-0.5,205,-0.030698934591893264,0.12130111341777262,0.4563893517882467,0.16399561835319806
206,0.1,-1.0,206,-0.07735940672015258,0.013444780888120804,0.0022481765167739203,0.004229098109364063
207,0.1,-0.1,207,-0.05269633502470799,0.4052363535507941,0.09504826870207403,0.05090769918872588
208,0.1,-0.5,208,0.0670753933321764,0.15666773010298202,0.016793098346735525,0.013816487270960373
209,0.1,-0.3,209,0.046968046295032706,0.20850614707508444,0.033973198161430414,0.02450667673013995
210,0.1,-0.9,210,-0.08820951851931147,0.0320717367166314,0.003628174610691945,0.0023444657089396795
211,0.1,-0.7,211,0.015378474952091731,0.03466126750675995,0.005606953235470816,0.007289942208525033
212,0.1,0.5,212,0.019223851473971456,0.9127283299167803,0.5095034304803503,0.4989428530663813
213,0.1,0.1,213,0.20386385105008326,0.540590834610057,0.929546396018915,0.7426648156688488
214,0.1,-0.1,214,0.04223380874801587,0.37515964442714744,0.8555421222769926,0.6038942304867266
215,0.1,0.3,215,0.007977770864230035,0.7810180220654919,0.9705106886697421,0.8346765809795287
216,0.1,0.5,216,0.004655561300149333,0.8981397435379987,0.9885774829856497,0.9660789174173182
217,0.1,0.1,217,0.1204282500033248,0.5583292479080451,0.9141022586561491,0.8202134736229616
218,0.1,0.1,218,-0.05149629844221424,0.6163182137124337,0.9305895112931997,0.8666215657101056
219,0.1,0.9,219,-0.10760477741082404,0.9953967935297464,0.9986458875241419,0.9900652180429393
220,0.1,-0.5,220,0.1168251535521455,0.023577366320148292,0.5523465046661501,0.6561299160889348
221,0.1,-0.1,221,-0.12546488723135638,0.5823361858830688,0.7285229345508225,0.5023749446320824
222,0.1,-0.9,222,-0.15859333402183853,0.063580887892547,0.12860578810783013,0.0089939761915223
223,0.1,-0.3,223,0.15700327809361775,0.20177164658952426,0.043719297254956345,0.052675427344395065
224,0.1,-0.5,224,-0.2104613951533866,0.2542173994440061,0.00158218712604907,0.03552225636654443
225,0.1,0.3,225,-0.022732648444270337,0.7986919277321207,0.3120363948140881,0.37828772863437643
226,0.1,0.1,226,0.21124882335504594,0.5716429204033718,0.15574691849467187,0.3902629332182759
227,0.1,0.1,227,-0.06070542336230478,0.5314048409198935,0.12228571032613159,0.5226974715175114
228,0.1,0.1,228,0.08211333797504676,0.7278546472242091,0.14418010952067326,0.6599429842309001
229,0.1,0.1,229,-0.0440166093140473,0.6047501094129815,0.13820404523322807,0.6577044958333774
230,0.1,0.5,230,-0.03230948097585519,0.8706647007619499,0.4028934858565112,0.9314893695863399
231,0.1,0.3,231,-0.140104787318282,0.7356092688971934,0.3305056935781037,0.8827259596095502
232,0.1,0.3,232,-0.19506220370675348,0.5703344836857446,0.8235223976771022,0.8317088373562568
233,0.1,0.5,233,0.2088057255147489,0.9484400715812109,0.9944515784323843,0.4783394877610395
234,0.1,0.5,234,0.10780933248826013,0.803199662208836,0.9932612125606727,0.8074515163742803
235,0.1,0.7,235,0.02122371826507701,0.9618739121702582,0.9950412496649234,0.9804533699798814
236,0.1,1.0,236,-0.09521294282953441,0.9690939877977641,0.9972776944783738,0.9997648520922516
237,0.1,-0.3,237,-0.018663847390682897,0.22015302148177313,0.7206501066845636,0.7280066921097609
238,0.1,0.3,238,0.02709756736722039,0.7955404155018353,0.9742445295906738,0.8887416768929796
239,0.1,-0.3,239,0.09914716785580142,0.3616816041581685,0.6519854883793453,0.5351537365073974
240,0.1,0.9,240,0.039675282797319536,0.9874102129625049,0.9958437090755947,0.9879531414236116
241,0.1,-0.1,241,0.10867118610637921,0.3106712447354697,0.9133958366751673,0.7569946789914832
242,0.1,0.1,242,-0.23241945284570242,0.6385970697294102,0.8889672965107325,0.8686198261020389
243,0.1,0.5,243,0.10899704600200882,0.820084769964361,0.9860044521820203,0.9847797287186795
244,0.1,0.5,244,-0.17058239255953245,0.91216118656696,0.9911001892770456,0.9346730379472054
245,0.1,0.1,245,-0.022828503091719115,0.6312910589551223,0.9386424148814551,0.8935906661278303
246,0.1,-0.3,246,0.16542191100131626,0.20503550960439546,0.8770031183996412,0.623468770620102
247,0.1,-0.5,247,0.09691013040186584,0.0688393550317323,0.5148097096144092,0.08595954176162648
248,0.1,0.1,248,-0.0030582359067732757,0.6061023498197882,0.9331850592164201,0.23964937162915725
249,0.1,-0.1,249,0.017786142808673654,0.40230996069400565,0.8537999925340519,0.2073393300759251
250,0.1,0.7,250,-0.050038737300590046,0.9539307912692332,0.9921031545104324,0.891837275142301
251,0.1,-0.1,251,-0.11789013641028366,0.3144295198361518,0.7583116899912882,0.7778253939250562
252,0.1,0.3,252,-0.031800148247253836,0.7902809235233773,0.9664489996072123,0.9017759078572125
253,0.1,-0.5,253,0.11127351874226035,0.05196273200417162,0.7070547415719809,0.36649783048880247
254,0.1,0.3,254,0.050776837541446046,0.7831954683005952,0.9805598908086822,0.7585723611954373
255,0.1,0.7,255,0.14124998230103725,0.8562294293333297,0.999436015481626,0.8292454952857992
256,0.1,0.1,256,0.008388776392321126,0.6089825333152721,0.9350525028513001,0.8313656245477583
257,0.1,0.3,257,0.055905093608437366,0.7203056090396296,0.9634406691246656,0.9389411309016504
258,0.1,0.7,258,0.12503446543411012,0.9785439114907218,0.9862274275330573,0.9905911902368282
259,0.1,0.3,259,-0.04916514848527778,0.7845500728269742,0.9748303073320911,0.9631394584183217
260,0.1,0.1,260,-0.08229203852899418,0.7728724721961898,0.918599446313963,0.8810124587158931
261,0.1,0.5,261,0.28570177093440624,0.5886074475366704,0.9932703724781173,0.9749795057443241
262,0.1,0.3,262,-0.03709001686517398,0.8421046855414974,0.968194598467348,0.9678880197941357
263,0.1,0.9,263,0.026149254263465888,0.9795316969693204,0.9980598708958536,0.9977214560838541
264,0.1,0.7,264,0.06088762693191929,0.9602700919071165,0.9941577421487806,0.9958563244601027
265,0.1,-1.0,265,-0.23220635954536803,0.5503842232789455,0.9216497908936246,0.056236956377642505
266,0.1,-0.5,266,-0.0631640654377059,0.09403746719319699,0.595834199753698,0.015687799750713514
267,0.1,-0.1,267,-0.0870362111557983,0.3673162899730531,0.8250057214162744,0.08138580416994101
268,0.1,-0.3,268,-0.07590536212159384,0.12855563985380558,0.5403825509032243,0.039759665576059984
269,0.1,-0.3,269,-0.08956288214654134,0.24953544627404484,0.6556926027697153,0.06570626550726164
270,0.1,-0.7,270,-0.04121487517041249,0.07067521694364293,0.2832103943805823,0.005990216034389156
271,0.1,0.9,271,0.13621060444565486,0.9966037280837761,0.47517168878167554,0.8642301684765482
272,0.1,0.3,272,0.06766359310373861,0.7697396823002163,0.38113628391891946,0.9465921890658592
273,0.1,0.1,273,-0.09700241946816324,0.662001168465685,0.18466192547321142,0.8677875204154445
274,0.1,-0.1,274,0.1053116824000687,0.4258489976272663,0.04378816616626095,0.672674172663162
275,0.1,0.3,275,0.014937164875882298,0.7800653466228202,0.2846666885260666,0.8659972127512092
276,0.1,0.1,276,0.022338904220934538,0.5894920249196449,0.15065699401681015,0.8597602270390113
277,0.1,-0.3,277,0.05651815125645687,0.2487153009351077,0.029947582540697626,0.500588422017769
278,0.1,-0.3,278,0.04480298718813982,0.2005310939451969,0.02599845414781513,0.2042099167150004
279,0.1,-0.1,279,-0.003351041769941534,0.39196062426348516,0.06760962422829739,0.1857531134950873
280,0.1,-0.5,280,-0.005720714367094113,0.10516916991809187,0.012026023277766439,0.036976417572451875
281,0.1,-0.7,281,-0.10469077928190207,0.03940175847467637,0.0023264409738463334,0.001466513169084444
282,0.1,-0.1,282,0.05831625078148436,0.35972887815204907,0.07862985655310722,0.09481413068917442
283,0.1,0.3,283,0.09962288804798751,0.7589822572864974,0.22775745125580196,0.5192242365466945
284,0.1,-0.5,284,0.07719575913773284,0.14290352060622552,0.011157928998221985,0.11658321336510101
285,0.1,-0.3,285,0.066251605069139,0.261771629686692,0.0468461677005077,0.06778890072790979
