,noise_avg,context,trial,noise,ignore,single,optimal
32,0.1,0.1,32,0.050329850361922834,0.6745206738008295,0.12759453309000574,0.20551408273164645
33,0.1,0.7,33,0.1068381278675366,0.9779902101187452,0.655550568562869,0.8885417928498373
34,0.1,0.3,34,0.05170724886902287,0.6970596290508707,0.9706996272319781,0.927092496318776
35,0.1,-0.1,35,-0.018159897448214522,0.40032649469220943,0.8482584723634288,0.7585398078913531
36,0.1,0.7,36,0.03555997596171157,0.9636559184426495,0.9940529578762589,0.9849822102996907
37,0.1,0.3,37,-0.13908211238733267,0.8464771673498426,0.9396150743191203,0.9627997647604799
38,0.1,0.5,38,0.1007944516196959,0.9360979836767014,0.9894977575983539,0.9754061965681802
39,0.1,-0.1,39,0.04155432273375256,0.40233902647413367,0.8745669440517171,0.8148766658917759
40,0.1,0.1,40,-0.13356134931923033,0.6572512685774126,0.8210320444298853,0.8996111835775258
41,0.1,0.5,41,-0.012885327483685472,0.9005319573656645,0.9879116520005247,0.977420928098699
42,0.1,0.5,42,-0.13461962325419932,0.9194550699389504,0.9935571095978144,0.9789126752680266
43,0.1,0.1,43,-0.1860516178542374,0.8223116528324004,0.9560882922147396,0.8606531749254024
44,0.1,0.5,44,-0.06114716546643859,0.8535179466165074,0.9895641158586138,0.9779773010079404
45,0.1,-0.1,45,0.13997872681529433,0.3293707913993768,0.8035695480226682,0.8846691419647877
46,0.1,0.1,46,0.17711041627615165,0.6129825443079734,0.9630542207098599,0.8405676876276573
47,0.1,0.1,47,-0.009365786765986114,0.5974924447404653,0.9364179600672206,0.8372152075865534
48,0.1,0.1,48,-0.10874410327210389,0.6297952362010898,0.9364574953038903,0.8241734488101021
49,0.1,-0.5,49,0.18212888552334527,0.2667999123538558,0.7029485198415846,0.1625782720834186
50,0.1,-0.1,50,-0.17792104771409403,0.28497529193918847,0.8628092835891836,0.14172070244328983
51,0.1,0.3,51,-0.03847936241277941,0.786483291549454,0.9756600789017059,0.41973487587288516
52,0.1,-0.1,52,-0.1577662391838476,0.5967630260825071,0.9133700845515401,0.34230936202001594
53,0.1,0.5,53,0.10853906350467202,0.9151744856442772,0.9837239481576747,0.8646196784540281
54,0.1,-0.1,54,0.18881053808547885,0.16181595819855402,0.5672285113477367,0.5003720481952779
55,0.1,-0.1,55,-0.10435148315352981,0.3403230698594667,0.6051194548895824,0.28962204597781205
56,0.1,-0.1,56,0.08415338468942495,0.36014061435660316,0.7544248656655046,0.2769292223343696
57,0.1,-0.1,57,-0.06090077414532089,0.445761922459711,0.8257010203052276,0.2931500850348427
58,0.1,-0.5,58,0.1084162627673263,0.0766497287998338,0.5801042098326248,0.039402506015288115
59,0.1,0.3,59,-0.22499370153299525,0.8208147499686567,0.9743947908393281,0.5835747267639626
60,0.1,0.1,60,0.063897234795161,0.6300715176708007,0.9216269710738281,0.5688768080511355
61,0.1,0.7,61,-0.07866748843533788,0.9423471690421481,0.9936294045548553,0.9453371930380509
62,0.1,0.3,62,0.08200390491811108,0.688036060812896,0.9593868599685313,0.962934627857198
63,0.1,0.3,63,0.16069926510234522,0.7267697234724851,0.9888574926511255,0.9512444683780642
64,0.1,0.5,64,-0.042831500255695695,0.9114706030655386,0.9829769001735583,0.9840687412184048
65,0.1,-0.1,65,-0.05246700490353984,0.41759289681062184,0.882972534875479,0.8214152738950982
66,0.1,0.3,66,0.005467089746105304,0.7912213930713881,0.9711347197581871,0.9215632139870087
67,0.1,0.5,67,0.09886502824120055,0.9137534288879419,0.9921044402289335,0.9900684912104252
68,0.1,-0.1,68,0.20756584242888587,0.3702220069048522,0.8915157668177667,0.8179494282841596
69,0.1,0.1,69,0.1021180759377242,0.43583033225378975,0.9073008752790853,0.849878938946354
70,0.1,-0.1,70,-0.1524172168779916,0.5142932007325401,0.7883549182849836,0.787445435029864
71,0.1,0.7,71,0.1092753396638546,0.9664888494931428,0.9944898026176064,0.9862094517199279
72,0.1,-0.1,72,0.00767075527940618,0.3843268405014637,0.8493921246982733,0.8368200061049451
73,0.1,0.5,73,-0.009371340557137245,0.8954920277137233,0.9887553972836295,0.9681110114995779
74,0.1,-0.1,74,0.01597550426242391,0.38186520605502355,0.8506622304564984,0.8209966963502132
75,0.1,-0.1,75,0.21360303076685933,0.5089971709627501,0.8058996993002688,0.5924093161695169
76,0.1,0.5,76,-0.07704725970334557,0.9124876805433373,0.9868920520956075,0.9198233872511082
77,0.1,0.5,77,0.05564081927110587,0.8917559685392836,0.9897358943259128,0.982110054780961
78,0.1,0.3,78,-0.00656021795059707,0.793021834234754,0.9701865615252583,0.9660284804181312
79,0.1,0.3,79,0.058284678892147036,0.81188493707567,0.9697642486553786,0.963298045421592
80,0.1,0.5,80,0.041249338923853095,0.8948846616043229,0.9879816770543454,0.9857325151757182
81,0.1,0.1,81,0.038543173321843774,0.602103303909286,0.9245443362317438,0.9186148159643825
82,0.1,-0.3,82,-0.1269804935258587,0.2178520926410778,0.8215453976150497,0.5935177610405302
83,0.1,-0.1,83,-0.09457949210789811,0.330204070779448,0.8190910515697466,0.48877005795573364
84,0.1,-0.3,84,0.06873539665638871,0.22019218284033112,0.6547899607448147,0.14885540358029448
85,0.1,0.3,85,0.03383306980827496,0.7803697871479003,0.967651244729213,0.5085386529607882
86,0.1,-0.1,86,0.02787263098535482,0.47381985315220343,0.8527073696468063,0.36548604558295206
87,0.1,0.5,87,0.023261680396305773,0.8902598857394909,0.9877916543246643,0.8599239503501497
88,0.1,0.1,88,-0.09702363227281548,0.6231671136077223,0.9007634719047897,0.8207367470370058
89,0.1,-0.1,89,-0.066776890695024,0.30837890042415234,0.8416632974707274,0.6434969596339901
90,0.1,0.3,90,0.0016915583972153321,0.7894608089815573,0.9710778057219484,0.8575376174535468
91,0.1,0.3,91,-0.0795492557144271,0.840573618927357,0.9808053716868239,0.9260852146567847
92,0.1,0.3,92,-0.03829763181101017,0.7889000416737041,0.9734167806159221,0.9492222337494921
93,0.1,0.1,93,0.008321676486687073,0.6105870590413705,0.9319244198937136,0.9029828119571883
94,0.1,0.3,94,-0.18711313737332735,0.6075585482852847,0.9789257101027096,0.9171334061742931
95,0.1,-0.9,95,-0.1247124320377482,0.025681468074046847,0.10105685032565147,0.058931931737935164
96,0.1,-0.3,96,0.06131887925413426,0.23622397451365099,0.03384384864741884,0.0446574159793341
97,0.1,-0.7,97,0.18375548003699593,0.03785757309934151,0.015183147824744777,0.004360555790262414
98,0.1,-0.5,98,-0.08610761619534613,0.16712583168738823,0.012855390935727322,0.013557067345666684
99,0.1,-0.3,99,0.10190611311024785,0.22471306614095538,0.03978682904201256,0.021661424445992724
100,0.1,0.3,100,-0.06796792219924014,0.6883247789673508,0.29699337259298436,0.4985181072850153
101,0.1,0.1,101,-0.010169830040284935,0.5939259553001688,0.1481397909876655,0.6060602239780614
102,0.1,0.1,102,0.13322558277047458,0.752218780370624,0.058090680328888276,0.8252868038336435
103,0.1,0.3,103,0.2818420760402227,0.7864306810047751,0.7320472773981536,0.9426511628260267
104,0.1,0.3,104,-0.05874830748520267,0.7408863999892087,0.9743662378738545,0.9459498383771999
105,0.1,0.1,105,0.06200869673884895,0.5576059042536154,0.9346884410622941,0.9013239193208016
106,0.1,0.5,106,0.00888537678681983,0.9009403912686971,0.9864938190704383,0.9768604008928023
107,0.1,0.3,107,0.12208222270772534,0.8071406418800522,0.9720982006949236,0.8959733730689267
108,0.1,0.3,108,0.11269744764263823,0.8061526659193606,0.9892861750877144,0.9519854417491623
109,0.1,0.3,109,-0.15703280723296772,0.6256567127947947,0.9911419724112248,0.9570316947259956
110,0.1,0.5,110,-0.02206797405164532,0.9119546807085237,0.989350769616188,0.9843278412771501
111,0.1,0.5,111,-0.013586487986962005,0.8959076215008109,0.9886376023936956,0.9873981203085751
112,0.1,0.7,112,-0.0445843898194149,0.9434793142911094,0.9952278147544923,0.9945756024524053
113,0.1,0.5,113,-0.07217296305499125,0.9304726264781776,0.9855807746328868,0.9909446348033955
114,0.1,0.1,114,-0.1713600919662585,0.4795025648189839,0.9623642091563395,0.8595442075560455
115,0.1,-0.1,115,0.01842011439373926,0.38497612903249256,0.847464606696793,0.6925633272856823
116,0.1,0.1,116,-0.03281771371533119,0.624187192420364,0.9245392676152707,0.7656704959389027
117,0.1,-0.5,117,0.19389299354812467,0.051199899108380915,0.8055666389444484,0.5831328507938005
118,0.1,-0.1,118,0.1932396735928187,0.23592302734653098,0.7594981855998362,0.531658822125433
119,0.1,-0.3,119,0.09414888168454198,0.19977219293086507,0.7995875159682113,0.1888038325438933
120,0.1,-0.3,120,-0.1889614228917588,0.15160745496318506,0.8111418552862298,0.20807045849090616
121,0.1,-0.3,121,-0.045053310342918075,0.2092299211281751,0.7342623943945383,0.09684794566947806
122,0.1,-0.1,122,0.005961451576566553,0.3881343703878393,0.8523374788720232,0.12530452344717394
123,0.1,0.1,123,0.13801283257923072,0.7946516558682849,0.9001836922254102,0.278728764206844
124,0.1,0.1,124,-0.057059042682876905,0.6609180799703797,0.9069011882219469,0.3942089327343952
125,0.1,-0.3,125,-0.07647928179142349,0.21288016052345893,0.8004893978805169,0.20091772603820807
126,0.1,0.3,126,-0.11479930951573425,0.91258429646272,0.9606578691897951,0.5895751567553369
127,0.1,0.5,127,0.15253527787670895,0.8799928243438944,0.9788924184098494,0.9636255236659819
128,0.1,0.3,128,-0.139665410520019,0.896589962474551,0.9882619627366398,0.9669815272721223
129,0.1,-0.3,129,0.1504681434405479,0.1253259418842261,0.7954356552575268,0.7514193874866756
130,0.1,0.1,130,0.11061238916949012,0.6891802440576659,0.8881782506262382,0.6919853784283929
131,0.1,-0.1,131,-0.018345902775713307,0.39130107460308144,0.8430717605681136,0.5456925674812396
132,0.1,-0.3,132,-0.13698059432231238,0.13296179447371312,0.8869798519692588,0.19671408461233506
133,0.1,-0.5,133,-0.0332566033290255,0.09439355941330738,0.4854097343286766,0.03811995137373077
134,0.1,0.9,134,-0.03536527702048804,0.9783815013620878,0.8667852110073258,0.8622442982348633
135,0.1,0.1,135,0.31480065188305745,0.792989295277021,0.9972706979296317,0.2581484699851019
136,0.1,-0.1,136,-0.08187210291190454,0.5184548171848705,0.9125135638544554,0.1669613843477524
137,0.1,0.1,137,0.05966785071653208,0.6275690482310484,0.9434361249266603,0.3231948174885059
138,0.1,0.3,138,-0.07644907591222268,0.7608449501049105,0.9583959202503424,0.8312380930654425
139,0.1,0.3,139,-0.04966279994332473,0.7700218969686314,0.978693186012463,0.9022149847796483
140,0.1,-0.3,140,0.059754337780221156,0.22529949221882511,0.6811323295183047,0.4851290390641637
141,0.1,0.3,141,-0.1683807960926637,0.7047283890904399,0.9904320528245212,0.8712273472207841
142,0.1,0.3,142,-0.035136304647955405,0.8311438756580839,0.9714533209454455,0.9357487037028279
143,0.1,0.1,143,-0.0013185953530783683,0.6056997312980544,0.9331510275340132,0.8977339608073449
144,0.1,0.1,144,-0.09785988661181189,0.6619817572274972,0.9439484673290609,0.8540798291524803
145,0.1,-0.9,145,0.056523723655809904,0.01597003111205833,0.13922359007247165,0.04319097873970109
146,0.1,-0.9,146,0.0674780460183969,0.026283184107275186,0.0022675586490184954,0.005072970987532406
147,0.1,-0.3,147,-0.04783605658747134,0.21206199707961312,0.03140649016204899,0.03300901178149394
148,0.1,0.5,148,0.04594969458685038,0.9128312047844996,0.5202263136410412,0.5126273962437855
149,0.1,0.7,149,-0.2749643390651126,0.9876632737913976,0.9986140543932752,0.9848729348941689
150,0.1,0.5,150,-0.035186297020293376,0.8831285827618773,0.9829075699822105,0.9884097939903963
151,0.1,0.1,151,-0.06305175498293798,0.6430891858048429,0.9593456420097907,0.9115943131707124
152,0.1,0.9,152,0.05909580757606791,0.9876632737913976,0.9986140543932752,0.9967712461588802
153,0.1,-0.3,153,-0.07275296245174677,0.26112788443713547,0.6198274689722194,0.7288634563629315
154,0.1,0.5,154,0.09884622659883684,0.7584801350295131,0.9895319169152805,0.947272525288428
155,0.1,-0.1,155,0.031755586778147056,0.43681230577020097,0.8757017014206958,0.7810364976291364
156,0.1,1.0,156,0.2612066070423293,0.9608324995975576,0.9986140543932752,0.9938306196181846
157,0.1,0.5,157,-0.0023133821625457647,0.8990258704151138,0.9878013230159112,0.9869416310376006
158,0.1,0.5,158,0.014710437780229249,0.9046689285142964,0.9887189037115176,0.9842872149065263
159,0.1,0.3,159,-0.0545051404053339,0.7824746692240294,0.976943556237737,0.9672483196246735
160,0.1,0.3,160,-0.22759607767370957,0.8522915699919708,0.915330488161729,0.9729568050080526
161,0.1,-0.3,161,-0.30608224212661916,0.3628909436214715,0.8581520713369191,0.5724526550246585
162,0.1,0.1,162,-0.084758480792037,0.5719283531331765,0.927607878918362,0.6636342118396938
163,0.1,-0.5,163,0.03136228160677731,0.10723218716802288,0.49902244110014227,0.17185029927326445
164,0.1,0.7,164,-0.021143797701203282,0.9494105206497828,0.6789385856252758,0.8707584680375156
165,0.1,-0.1,165,0.07380307207651184,0.31278880022154465,0.8543996593460396,0.6401961446083584
166,0.1,0.5,166,-0.18892365154361632,0.9272442325269417,0.9801852281270247,0.9708827711419327
167,0.1,0.3,167,-0.018102441736445356,0.7662807495858418,0.9698423978723779,0.9681474638029872
168,0.1,0.1,168,0.026936360483530944,0.6155512937840267,0.9405557228974964,0.912013609036382
169,0.1,0.9,169,0.17743363641756874,0.9651937288251442,0.9977183404785293,0.99731611784131
170,0.1,-0.3,170,0.04333731682131309,0.29795007411651064,0.6771763473430921,0.6961565093120161
171,0.1,0.5,171,-0.029587795088490035,0.8865842841197733,0.9858246149270701,0.941208873489147
172,0.1,0.1,172,-0.09663264800687096,0.49037655814068315,0.9265969375656745,0.8997435714306486
173,0.1,0.3,173,0.05342314380426177,0.7273621552347662,0.9687332487144698,0.953264506179936
174,0.1,-0.1,174,-0.04902617929867186,0.38053853197273013,0.8325588890194933,0.7338563600588326
175,0.1,-0.1,175,-0.18375883116555905,0.3725439248257124,0.9069029217556186,0.6199100992885331
176,0.1,0.3,176,-0.0902495041275668,0.7382094089216054,0.976023438850101,0.8828820054106143
177,0.1,-0.3,177,-0.06337617965999094,0.14038878189564724,0.7022722282033136,0.5901707479087377
178,0.1,-0.5,178,0.06134457649719047,0.1211653556098646,0.49603566016623285,0.13501931644518042
179,0.1,-0.1,179,0.16887238831426732,0.26254796732338814,0.09381145382141913,0.07703908056880492
180,0.1,-0.1,180,0.05012583473715008,0.32005380207733336,0.05151427879340346,0.15832432471162122
181,0.1,0.5,181,0.082054358464812,0.908722326386831,0.4353881056311267,0.5731384062479751
182,0.1,-0.5,182,0.15543603600284328,0.057673012758874695,0.005904924178312346,0.156246891857207
183,0.1,-0.7,183,-0.14054785519889132,0.052598293761706646,0.00477495811809591,0.006988937076276527
184,0.1,-0.5,184,0.09669400404969686,0.07946047003410155,0.009493052723761561,0.019266358120450945
185,0.1,-0.1,185,-0.06473510462924673,0.38998381408802885,0.05460345507382498,0.08450035745207254
186,0.1,-0.7,186,0.15404926064273744,0.012336726208602404,0.011085593051223567,0.005127704044009331
187,0.1,-0.5,187,0.031230297384896022,0.10213685408194068,0.01410684408646231,0.011795595350741032
188,0.1,-0.1,188,-0.10155471742630313,0.30898927059498366,0.10550463120502057,0.06659912614575648
189,0.1,-0.7,189,-0.07762251301209225,0.02317530856458909,0.006317369463038266,0.011044435617411369
190,0.1,-0.1,190,0.06109289831412262,0.3946684203028437,0.05805614930596453,0.06075034038595072
191,0.1,-0.1,191,-0.027232247478709656,0.3882144276915757,0.06425773239636058,0.1047251193938314
192,0.1,0.1,192,-0.06066913069495719,0.5880072287620265,0.13809557938768713,0.2750094089891467
193,0.1,0.3,193,-0.1151906578547963,0.8451009969591855,0.31665282667617484,0.6874276523450109
194,0.1,0.3,194,-0.009919068491166819,0.79074717723553,0.2972989414326741,0.8743862424925688
195,0.1,0.3,195,-0.06379101134962033,0.7919232316997994,0.21642115500353157,0.9431452065177991
196,0.1,-0.7,196,-0.0488800750375519,0.04584412973224672,0.004982017651169669,0.18672715097237627
197,0.1,0.3,197,0.12147938807909547,0.9190327335802856,0.2365109410525931,0.5304129242375155
198,0.1,0.1,198,0.11225995507349418,0.7755966350083655,0.13715704320278863,0.6909834150419892
199,0.1,0.3,199,-0.11146599397914998,0.5986551241812211,0.2991595135827982,0.899765611429862
200,0.1,0.5,200,-0.0459001627614669,0.9107143026879166,0.4595454579373526,0.9813120042361949
201,0.1,0.7,201,0.009425918255490842,0.9536804128815208,0.704978874870502,0.9936632399588672
202,0.1,0.3,202,-0.0031284438317091636,0.7875448236495992,0.9708994365095952,0.9694049774200991
203,0.1,0.1,203,0.05662844215067765,0.5810129547929193,0.9192240490761849,0.9459033534918072
204,0.1,-0.3,204,-0.019796381608862705,0.1982664836442918,0.707838205424204,0.6213006770395931
205,0.1,-0.5,205,-0.032144756787932625,0.06868733538553393,0.5364082423148985,0.16103704470807512
206,0.1,-1.0,206,0.11777335735268474,0.012336726208602404,0.10105685032565147,0.0036927190224491802
207,0.1,-0.1,207,-0.14277969712010108,0.37925518033047023,0.05563198035307068,0.09807880073728258
208,0.1,-0.5,208,-0.03660349935699681,0.09484969120936632,0.011732511959362582,0.03184374639522414
209,0.1,-0.3,209,0.03480483457575633,0.21022320429755992,0.030256026568233823,0.03283160992689497
210,0.1,-0.9,210,0.14849071732183758,0.025861614930602836,0.0013859456067248715,0.0020997626222065053
211,0.1,-0.7,211,0.069134679690686,0.033004394773126264,0.003989346445753289,0.005165214581953821
212,0.1,0.5,212,0.12185835164689013,0.8821077289459391,0.45933078889838197,0.5698968219677063
213,0.1,0.1,213,0.053169685934590497,0.7069334369225234,0.15288987040386834,0.682781365565706
214,0.1,-0.1,214,-0.10249666258456708,0.20294479915136998,0.04899661549247212,0.636476297304132
215,0.1,0.3,215,-0.27341961683641786,0.7498166697066023,0.8699919402459745,0.942160983956555
216,0.1,0.5,216,0.21430162396331043,0.949824746687386,0.9944828454981761,0.9511748973982772
217,0.1,0.1,217,0.09798951959168557,0.625830348676945,0.9570987275401096,0.905574763129693
218,0.1,0.1,218,0.0205463503801405,0.6408149238831964,0.9337989092706107,0.8792846177523822
219,0.1,0.9,219,-0.10682611566286289,0.9810623484338937,0.9976924602954357,0.9946063934734757
220,0.1,-0.5,220,-0.08970421288537136,0.08706380939956124,0.467201016051096,0.4354222081532065
221,0.1,-0.1,221,0.09418335781212786,0.4572704619819082,0.03943587705024323,0.25156636035120056
222,0.1,-0.9,222,0.025825081877287756,0.016402005147017472,0.0024594223298527577,0.009666481729849227
223,0.1,-0.3,223,0.03593315739286753,0.22499875069484815,0.02725674456148549,0.028384258043635886
224,0.1,-0.5,224,0.04700812963756626,0.0903731256092993,0.011397725808998567,0.019708293206771473
225,0.1,0.3,225,0.0020774269592433022,0.7879051091129818,0.29320740686944424,0.3258699358390622
226,0.1,0.1,226,-0.14934852560043888,0.2104638506777837,0.09721159866378555,0.7118761621919294
227,0.1,0.1,227,-0.05088131335638107,0.637921562788367,0.1467869281295269,0.7427228022662232
228,0.1,0.1,228,-0.0017695536963931073,0.6083970418860899,0.14761008626722583,0.7773620990827023
229,0.1,0.1,229,-0.04233956428337727,0.5916059033463583,0.15295188617645059,0.8484289158802708
230,0.1,0.5,230,0.004769025676820319,0.8989803998040706,0.49792214014653563,0.9685220519771931
231,0.1,0.3,231,-0.2144278944993343,0.8647589758234293,0.03560940383397469,0.8871272072399178
232,0.1,0.3,232,0.10348023801639311,0.7439908940993527,0.35495197774311354,0.9264082604586262
233,0.1,0.5,233,0.10798786283619487,0.8707864968116481,0.39958633805289995,0.9603066808142363
234,0.1,0.5,234,-0.13165014604047498,0.797176890893892,0.47914951943727097,0.9867796683468645
235,0.1,0.7,235,0.09559002563135127,0.9180039681023979,0.6767242474611705,0.9945142831427984
236,0.1,1.0,236,-0.006076716861853532,0.9876632737913976,0.9985272251586579,0.9985462405877942
237,0.1,-0.3,237,0.06328007637843724,0.23377572853756365,0.5409042858539078,0.6331106319208534
238,0.1,0.3,238,0.10012684761773848,0.8594559900471966,0.9649333302185871,0.8980624745032364
239,0.1,-0.3,239,0.000977569327750642,0.21379693627186533,0.7076267655279377,0.5484593892099396
240,0.1,0.9,240,-0.06762789865519502,0.981070785429407,0.9969737622593695,0.9855051669557502
241,0.1,-0.1,241,-0.0025139783563368876,0.3902495901528017,0.8527619924890534,0.8354551353757895
242,0.1,0.1,242,-0.06262445653737152,0.6441429727783595,0.9190488676662287,0.8292236494246976
243,0.1,0.5,243,-0.027027026432012838,0.9067016526453058,0.9882079318248768,0.970071037448656
244,0.1,0.5,244,0.1871122973956911,0.696710936697641,0.9912083191715464,0.9440023723004466
245,0.1,0.1,245,-0.0800180341467614,0.6619547679711566,0.885910469581232,0.8933226424064472
246,0.1,-0.3,246,-0.06223677847922368,0.24688761760655756,0.66286942728139,0.5576919754245064
247,0.1,-0.5,247,-0.19890393359539238,0.341469444243132,0.23575316039307864,0.0829427952330846
248,0.1,0.1,248,-0.0428632217682612,0.6347722848815505,0.18070550428046117,0.2560537325069469
249,0.1,-0.1,249,0.12929194927934168,0.32076684635521735,0.1674501598844763,0.27383503881993704
250,0.1,0.7,250,-0.10311060934940175,0.9537125344390714,0.8316452644597563,0.8933946721070649
251,0.1,-0.1,251,-0.06930858430596157,0.40858964090073097,0.8232495339507436,0.7296481331099468
252,0.1,0.3,252,0.04033919051723186,0.7860460160179888,0.9718398865193082,0.8723500170601298
253,0.1,-0.5,253,-0.09704195246657182,0.14706676705163468,0.6410552463858618,0.15077640253138025
254,0.1,0.3,254,0.045793193918539116,0.8062784767438823,0.9655266061768321,0.4730088663164695
255,0.1,0.7,255,0.14090335101476065,0.8891528013417391,0.9938477135000329,0.982061175240764
256,0.1,0.1,256,0.09674215641606974,0.6985217715656737,0.9462747126412037,0.934900253385901
257,0.1,0.3,257,0.08219213266859719,0.8255149682389068,0.9790921802910468,0.968436683383749
258,0.1,0.7,258,0.04727506456526687,0.954946423069041,0.9939025470799239,0.9932309073296501
259,0.1,0.3,259,-0.07967339559475171,0.8459849421736552,0.9710303044421262,0.9689962675930764
260,0.1,0.1,260,-0.15308769617076504,0.4916958079031926,0.9749101276923571,0.9485748912645087
261,0.1,0.5,261,-0.08429449434509739,0.9023305020440947,0.9762999055223803,0.9868522036999064
262,0.1,0.3,262,0.07819958172242471,0.7691393974270824,0.9720245024002147,0.9584014520388067
263,0.1,0.9,263,0.15567488585579714,0.9860878743418423,0.9979104072778138,0.9978974774953422
264,0.1,0.7,264,0.008197221674543556,0.9559239883015272,0.9949260167073322,0.9946969359527472
265,0.1,-1.0,265,-0.0624242990274997,0.013858663372234051,0.10632717456472925,0.10310380366984942
266,0.1,-0.5,266,-0.15106091712903744,0.1214492430232076,0.00685775500944038,0.00542336527341706
267,0.1,-0.1,267,0.13237809135564896,0.46814375341376985,0.050527554477102624,0.0755074045303125
268,0.1,-0.3,268,-0.046601522994394386,0.25423155421991056,0.0399884616170431,0.06292958589625776
269,0.1,-0.3,269,-0.06577966201101172,0.2520401646247914,0.02562687604641672,0.056796887869721153
270,0.1,-0.7,270,-0.1527096586928359,0.05902154611929748,0.0025022088464360616,0.015388908438667658
271,0.1,0.9,271,-0.003891125945108464,0.9810456831669756,0.8499250773942014,0.8693897285739234
272,0.1,0.3,272,0.000966340398521916,0.7871379029375257,0.9708913588793184,0.9353323857000126
273,0.1,0.1,273,-0.05715247080607197,0.5034866559073075,0.9344936626081506,0.897544427032337
274,0.1,-0.1,274,-0.09305716914610263,0.49251893190557655,0.9530736870139557,0.7341150919766896
275,0.1,0.3,275,0.07149862108056225,0.7389177324983435,0.9756045691930463,0.805406533463608
276,0.1,0.1,276,0.014670304146563482,0.6062945398823264,0.9427080522141864,0.8167648102259323
277,0.1,-0.3,277,-0.02967631942027235,0.19911276785103044,0.7086989630320161,0.47423844585742814
278,0.1,-0.3,278,0.065504646348143,0.20658774528005697,0.7801853820161561,0.14882652470378532
279,0.1,-0.1,279,0.07262729933562441,0.6440462484218796,0.8659123550175344,0.08346387326130869
280,0.1,-0.5,280,0.0729475314876529,0.09947017347212496,0.5174691905745714,0.026429353978054945
281,0.1,-0.7,281,0.030178467508616653,0.03408049398643212,0.2591495677244805,0.007191431641253924
282,0.1,-0.1,282,0.19119930330071644,0.6947776500862657,0.0979836499774325,0.05220273786053409
283,0.1,0.3,283,0.02956277132172789,0.8140182949124565,0.276257173469432,0.3422226661160947
284,0.1,-0.5,284,-0.03864991384230894,0.08374393978837959,0.014360840593720458,0.06325799695824193
285,0.1,-0.3,285,0.11099168908461664,0.2934514851031508,0.017586876827487816,0.06484601863669286
